"school_id","school_name","school_city","school_state","created_at","updated_at","league_id","school_address","school_contact","school_phone","school_fax","school_zip","school_email","billing_name","billing_address","billing_address2","billing_city","billing_state","billing_zip","billing_purchase_order","old_school_id"
5591,"St. John Vianney","Orlando","FL","2015-05-07 15:12:07","2015-05-07 15:12:07",1,"6200 S. Orange Blossom Trail",0,"(407) 855-4660","(407) 857-7932",32809,"","","","","","","","",3790
4058,"All Saints Catholic School","Sunrise","FL","2015-05-07 15:11:57","2015-05-07 15:11:57",1,"10900 W. Oakland Park Blvd.",0,"(954) 742-4842","(954) 741-7238",33351,"","","","","","","","",3592
5085,"Our Lady Of Lourdes Academy","Miami","FL","2015-05-07 15:12:04","2015-05-07 15:12:04",1,"5525 SW 84th St.",0,"305-667-1623","305-663-3121",33143,"mlynch@olla.org","","","","","","","",4663
4062,"All Souls Catholic School","Sanford","FL","2015-05-07 15:11:57","2015-05-07 15:11:57",1,"810 S. Oak Avenue",0,"(407) 322-7090","(407) 321-7255",32771,"Rlindsay@allsoulscatholicschool.org","All Souls Catholic School","810 S. Oak Avenue","","Sanford","FL",32771,"#1249",5001
5086,"Our Lady of Lourdes Academy","Miami","FL","2015-05-07 15:12:04","2015-05-07 15:12:04",1,"5525 SW 84th St.",0,"(305) 667-1623","(305) 667-3121",33143,"","","","","","","","",3440
6112,"Pine Crest","Boca Raton","FL","2015-07-21 19:40:50","2016-06-20 15:54:02",2,"2700 St. Andrews Blvd.",0,"561-852-2818","561-852-2832",33434,"maria.marcello@pinecrest.edu","","","","","","","97446RL",""
5603,"St. Joseph","Lakeland","FL","2015-05-07 15:12:08","2015-05-07 15:12:08",1,"223 S. Missouri Ave",0,"(863) 686-6415","(863) 687-8074",33815,"","","","","","","","",3979
4068,"Alva Elementary School","Alva","FL","2015-05-07 15:11:57","2015-05-07 15:11:57",2,"17500 Church St. PO Box 278",0,"(239) 728-2494","",33920,"","SD of Lee Co.","17500 Church St. PO Box 278","","Alva","FL",33920,"0092-459",3381
4324,"Community School of Naples","Naples","FL","2015-05-07 15:11:59","2015-05-07 15:11:59",2,"132751 Livingston Rd.",0,"(239) 597-7575","",34109,"","","","","","","","04 THOM 0928",3570
5608,"St. Joseph Catholic School","Stuart","FL","2015-05-07 15:12:08","2015-05-07 15:12:08",1,"1200 E. 10th Street",0,"(772) 287-6975","(772) 287-4733",34996,"tbadame@sjscf.org","","","","","","",1093,4220
5609,"St. Joseph Catholic School","Winter Haven","FL","2015-05-07 15:12:08","2015-05-07 15:12:08",1,"535 Avenue M NW",0,"(863) 293-3311","(863) 299-7894",33881,"","","","","","","","",4033
6125,"Saint Thomas Aquinas High School","Fort lauderdale","FL","2015-08-21 18:58:54","2015-09-29 14:46:46",1,"2801 sw 12 street",0,"954-581-0700","",33312,"Danny.hoang@aquinas-sat.org","2801 sw 12 street","","","Fort lauderdale","FL",33312 ,"Sta082115DH",""
6384,"St. Patrick school","Gainesville","FL","2016-02-28 22:46:14","2016-02-28 22:46:14",1,"550 NE 16 avenue",0,"(352)376-9878","",32601,"dosaram@yahoo.com","","","","","","","",""
5107,"Our Lady of the Lakes","Miami Lakes","FL","2015-05-07 15:12:04","2015-05-07 15:12:04",1,"6600 Miami Lakeway North",0,"(305) 362-5315","(305) 362-4573",33014,"","","","","","","","",1194
5363,"South Walton High School","Santa Rose Beach","FL","2015-05-07 15:12:06","2015-05-07 15:12:06",2,"645 Greenway Trail",0,"(850) 267-0429","(850) 267-3641",32459,"","Walton Co. Bd. Of Ed.","145 Park St. Suite 3","","DeFuniak Springs","FL",32435,22938,3334
4852,"Mandarin High School","Jacksonville","FL","2015-05-07 15:12:03","2015-05-07 15:12:03",2,"4831 Greenland Rd.",0,"(904) 260-3911","(904) 260-5439",32258,"","","","","","","","",3485
5876,"Tampa Catholic High School","Tampa","FL","2015-05-07 15:12:10","2015-05-07 15:12:10",1,"4360 N. Rome Ave.",0,"(813) 870-0860","",33603,"","","","","","","","",3620
4087,"Archbishop Coleman Carroll High School","Miami","FL","2015-05-07 15:11:57","2015-05-07 15:11:57",1,"10300 SW 167th Ave.",0,"305-3886700","305-3884371",33196,"crodriguez@colemancarroll.org","Archbishop Coleman Carroll High School","10300 SW 167th Ave.","","Miami","FL",33196,1955,4789
6393,"The Patel School","Coral Springs","FL","2016-05-08 04:06:51","2016-05-15 17:53:00",1,"9049 NW 53rd Manor",0,"954-444-4526","",33067,"patel.jasmin@gmail.com","Aarti Patel","9049 NW 53rd Manor","","Coral Springs","FL",33067,"entire contest packet",""
5370,"Southwest Middle School","Palm Bay","FL","2015-05-07 15:12:06","2015-05-07 15:12:06",2,"451 Eldron Blvd. SE",0,"(407) 952-5800","(407) 952-5819",32909,"raplewis@aol.com","Southwest MS #2122","451 Eldron Blvd. SE","","Palm Bay","FL",32909,"2122-6140",832
6143,"St. Gregory the Great","Plantation","FL","2015-09-08 15:08:51","2015-09-08 15:10:08",1,"200 N.University Dr.",0,"954-473-8169 ","954-472-1638",33324,"kfitzpatrick@saintgreg.org","St. Gregory the Great ","200 N.University Dr.","","Plantation","FL",33324,"0009082015",""
4632,"Holy Spirit Catholic School","New Castle","DE","2015-05-07 15:12:01","2015-05-07 15:12:01",1,"12 Winder Rd.",0,"(302) 658-5345","(302) 658-6079","19720-1211","","","","","","","","",3608
5683,"St. Mary Magdalen","Wilmington","DE","2015-05-07 15:12:08","2015-05-07 15:12:08",1,"9 Sharpley Rd.",0,"302-656-2745","",19803,"smmmccormickk@hotmail.com","","","","","","","",4803
6222,"All Saints Catholic School","Wilmington","DE","2015-09-30 14:28:42","2015-09-30 14:28:42",1,"907 New Road",0,"302-995-2231","302-993-0767",19805,"pattix@ascsde.org","","","","","","","093015SWA",""
6223,"All Saints Catholic School","Wilmington","DE","2015-09-30 14:30:53","2015-09-30 14:30:53",1,"907 New Road",0,"302-995-2231","302-993-0767",19805,"pattix@ascsde.org","","","","","","","093015SWA",""
4444,"Fairwinds Christian School","Bear","DE","2015-05-07 15:12:00","2015-05-07 15:12:00",2,"801 Seymour Rd.",0,"(323) 328-7404","(302) 328-7110",19711,"","","","","","","","",4201
5473,"St. Catherine of Siena","Wilmington","DE","2015-05-07 15:12:07","2015-05-07 15:12:07",1,"2501 Centerville Rd.",0,"(302) 633-4901","(302) 633-4902",19808,"","","","","","","","",3636
4204,"Calvary Christian","Dover","DE","2015-05-07 15:11:58","2015-05-07 15:11:58",2,"1143 E. Lebanon Rd.",0,"(302) 698-9388","",19901,"","","","","","","","",4213
5752,"St. Paul's Elementary School","Wilmington","DE","2015-05-07 15:12:09","2015-05-07 15:12:09",1,"312 N. VanBuren St.",0,"(302) 656-1372","",19805,"","","","","","","","",3946
5498,"St. Edmond's Academy","Wilm","DE","2015-05-07 15:12:07","2015-05-07 15:12:07",1,"2120 Veale Rd.",0,"(302) 475-5370","(302) 475-2256",19810,"mraymond@stedmondsacademy.org","","","","","","","",3099
6275,"All Saints Catholic school","Wilmington","DE","2015-10-14 12:41:07","2015-10-14 12:41:07",1,"907 New Rd.",0,3029952231,3029930767,19805,"pattix@ascsde.org","Mrs. Patricia Attix","907 New Rd.","","Wilmington","DE",19805,"093015SWA",""
5513,"St. Elizabeth High School","Wilmington","DE","2015-05-07 15:12:07","2015-05-07 15:12:07",1,"150 Cedar St.",0,"(302) 656-3369","",19805,"","","","","","","","",3364
5290,"Saint Peter Cathedral School","Wilmington","DE","2015-05-07 15:12:05","2015-05-07 15:12:05",1,"310 West 6th Street",0,"(302) 656-5234","",19801,"","","","","","","","",3931
5818,"St. Thomas More Prep.","Magnolia","DE","2015-05-07 15:12:09","2015-05-07 15:12:09",1,"133 Thomas More Dr.",0,"(302) 697-8100","(302) 697-8122",19962,"","","","","","","","",4180
4310,"Claymont Elementary School","Claymont","DE","2015-05-07 15:11:59","2015-05-07 15:11:59",2,"3401 Green St.",0,"(302) 792-3880","(302) 792-3877",19703,"","","","","","","","",3719
5350,"Smyrna Middle School","Smyrna","DE","2015-05-07 15:12:06","2015-05-07 15:12:06",2,"700 Duck Creek Parkway",0,"(302) 653-8534","(302) 653-3424",19977,"","","","","","","",5057,4061
5878,"Tatnall School","Wilmington","DE","2015-05-07 15:12:10","2015-05-07 15:12:10",2,"1501 Barley Mill Rd.",0,"(302) 998-2292","(302) 892-4353",19807,"richards@tatnall.org","","","","","","","",1753
4365,"Davis Elementary School","Washington","DC","2015-05-07 15:11:59","2015-05-07 15:11:59",2,"4430 H St. SE",0,"(202) 645-3220","(202) 645-3215",20019,"","","","","","","","",3499
5420,"St. Ann's Academy","Washington","DC","2015-05-07 15:12:06","2015-05-07 15:12:06",1,"4404 Wisconsin Ave. NW",0,"(202) 363-4460","",20016,"","","","","","","","",4219
4151,"Blessed Sacrament","Washington","DC","2015-05-07 15:11:58","2015-05-07 15:11:58",1,"5841 Chevy Chase Pkwy NW",0,"(202)966-6682","(202)966-4938",20015,"Schneider1213@gmail.com","Donna Schneider","3516 Turner Lane","","Chevy Chase","MD",20815,"",4592
4190,"Brightwood Elementary School","Washington","DC","2015-05-07 15:11:58","2015-05-07 15:11:58",2,"1300 Nicholson St. N.W.",0,"(202) 722-5670","(202) 576-6168",20904,"","","","","","","","",4278
4728,"John Eaton Elementary School","Washington","DC","2015-05-07 15:12:02","2015-05-07 15:12:02",2,"3301 Lowell St. NW",0,"(202) 282-0103","(202) 282-0074",20008,"","","","","","","","",2329
6042,"School #5219","Washington","DC","2015-05-07 15:31:41","2015-05-07 15:31:41",1,"",NULL,"","","","","","","","","","","",""
6322,"San Miguel School","Washington","DC","2015-10-27 15:36:01","2015-10-27 15:36:01",1,"7705 Georgia Ave",0,2022328345,2022323987,20012,"daguilar@sanmigueldc.org","San Miguel School","7705 Georgia Ave","","Washington ","DC",20012,"",""
4118,"Bear Path Elementary","Hamden","CT","2015-05-07 15:11:58","2015-05-07 15:11:58",2,"10 Kirk Rd.",0,"(203) 407-2115","","06514","","","","","","","","",3753
5144,"Peck Place School","Orange","CT","2015-05-07 15:12:04","2015-05-07 15:12:04",2,"500 Peck Lane",0,"203-891-8034","203-891-8038","06477","veena_gowda@yahoo.com","Veena Gowda","63 Farm Hill","Orange","Orange","CT","06477","",4632
5924,"Turkey Hill","Orange","CT","2015-05-07 15:12:10","2015-05-07 15:12:10",2,"441 Turkey Hill Rd.",0,"(203) 891-8040","(203) 891-8043","06477","","Orange Bd. Of Ed.","637 Orange Center Rd.","","Orange","CT","06477","TH781078",3614
5925,"Turkey Hill School","Orange","CT","2015-05-07 15:12:10","2015-05-07 15:12:10",2,"441 Turkey Hill Rd.",0,"203-891-8040","203-891-8043","06477","canderson@orange-ed.com","","","","","","","",4293
4407,"East Granby Middle School","East Granby","CT","2015-05-07 15:12:00","2015-05-07 15:12:00",2,"95 South Main St.",0,"(860) 653-2541","(860) 413-9126","06026","","East Granby Bd. Of Ed.","PO Box 674","","East Granby","CT","06026","",1518
4411,"Eastbury School","Glastonbury","CT","2015-05-07 15:12:00","2015-05-07 15:12:00",2,"1389 Neipsic Rd.",0,"(860) 652-7858","(860) 652-7866","06033","","Glastonbury Bd. Of Ed.","PO Box 191","","Blastonbury","CT","06033-0191",318,1808
6208,"Cathedral Academy","Bridgeport","CT","2015-09-27 19:35:05","2015-09-27 19:35:05",1,"63 Pequonnock Ave",0,"203 366-6500","","06604","bridbernard@aol.com","","","","","","","",""
5702,"St. Mary's School","Ridgefield","CT","2015-05-07 15:12:08","2015-05-07 15:12:08",1,"183 High Ridge Ave.",0,"(203) 438-7288","(203) 431-8742","06877","Richardsa@smsridgefield.org","","","","","","","",3859
5467,"St. Bridget School","Manchester","CT","2015-05-07 15:12:07","2015-05-07 15:12:07",1,"74 Main St.",0,"(860) 649-7731","","06248","","","","","","","","",3906
4210,"Canterbury School","New Milford","CT","2015-05-07 15:11:58","2015-05-07 15:11:58",2,"101 Aspetuck Ave.",0,"(860) 210-3920","(860) 210-3988","06776","","","","","","","","",4164
6020,"Whisconier Middle School","Brookfield","CT","2015-05-07 15:12:11","2015-05-07 15:12:11",2,"17 West Whisconier Rd.",0,"(203) 775-7710","(203) 775-7615","06804","","Brookfield Municipal Center","100 Pocono Rd.","","Brookfield","CT","06804-3304","052740",1417
6283,"Sacred Heart Academy","Hamden","CT","2015-10-19 19:50:52","2015-10-19 19:50:52",1,"265 Benham Street",0,"203-285-2309","","06514","kgniadek@sacredhearthamden.org","","","","","","","",""
4753,"Kelly Middle School","Norwich","CT","2015-05-07 15:12:02","2015-05-07 15:12:02",2,"25 Mahan Drive",0,"(860) 823-4211","(860) 892-4302","06360","","","","","","","","",4019
6038,"Xavier High School","Middletown","CT","2015-05-07 15:12:11","2015-05-07 15:12:11",1,"181 Randolph Rd.",0,"(860) 346-7735","(860) 346-6859","06457","","","","","","","",8335,1427
5783,"St. Rose School","East Hartford","CT","2015-05-07 15:12:09","2015-05-07 15:12:09",1,"21 Church St.",0,"(860) 528-4169","(860) 528-4160","06108","","","","","","","","",3989
4507,"Glenville School","Greenwich","CT","2015-05-07 15:12:00","2015-05-07 15:12:00",2,"33 Riversville Rd.",0,"(203) 531-9287","(203) 532-0179","06831","","Greenwich PS","290 Greenwich Ave.","","Greenwich","CT","06830","05500052-00",3363
4770,"Lake Garda School","Burlington","CT","2015-05-07 15:12:02","2015-05-07 15:12:02",2,"61 Monce Rd.",0,"(860) 673-2511","","06013","","Regional SD #10","24 Lyon Rd.","","Burlington","CT","06013-1313",21421,3348
5798,"St. Theresa's School","Trumbull","CT","2015-05-07 15:12:09","2015-05-07 15:12:09",1,"55 Rosemond",0,"(203) 268-3236","(203) 268-7966","06611","","","","","","","","2007-50",4172
5799,"St. Theresa's School","Trumbull","CT","2015-05-07 15:12:09","2015-05-07 15:12:09",1,"55 Rosemond Terrace",0,"(203) 268-3236","(203) 268-7966","06611","hieronymusmark@gmail.com","St. Theresa's School","55 Rosemond Terrace","","","CT","","",4825
4278,"Chippens Hill Middle School","Bristol","CT","2015-05-07 15:11:59","2015-05-07 15:11:59",2,"551 Peacedale St.",0,"(860) 584-3881","(860) 584-4833","06010","","","","","","","","",3763
5049,"Old Saybrook High School","Old Saybrook","CT","2015-05-07 15:12:04","2015-05-07 15:12:04",2,"1111 Boston Post Rd",0,"860-395-3175","860-395-3179","06475","bdimberg@oldsaybrook.k12.ct.us","Old Saybrook BOE","50 Sheffield St","","Old Saybrook","CT","06475","TBD",4562
5564,"St. James School","Danielson","CT","2015-05-07 15:12:07","2015-05-07 15:12:07",1,"120 Water Street",0,"860-774-3281","","06239","arsenaultstjames@yahoo.com","St. James School","120 Water Street","","Danielson","CT","06239","",4688
5057,"Orchard Hills School","Milford","CT","2015-05-07 15:12:04","2015-05-07 15:12:04",2,"185 Marino Dr.",0,"(203) 783-3566","(203) 783-3716","06460","","","","","","","","",2898
5060,"Oswegatchie Elementary School","Waterford","CT","2015-05-07 15:12:04","2015-05-07 15:12:04",2,"470 Boston Post Rd.",0,"(860) 447-4331","(860) 447-6261","06385","","Waterford PS","PO Box 284","","Waterford","CT","06385",20071496,3959
5320,"Scotland Elementary School","Ridgefield","CT","2015-05-07 15:12:06","2015-05-07 15:12:06",2,"111 Barlow Mountain Rd.",0,"(203) 438-6563","(203) 431-2861","06877","","","","","","","","",2159
5069,"Our Lady of Fatima School","Wilton","CT","2015-05-07 15:12:04","2015-05-07 15:12:04",1,"225 Danbury Rd.",0,"203-762-8100","203-834-0614","06897","rhighland@olfcatholic.org","","","","","","",102113,4892
5581,"St. John School","Old Saybrook","CT","2015-05-07 15:12:07","2015-05-07 15:12:07",1,"42 Maynard Road",0,"860-388-0849","","06476","nicole_graham@sbcglobal.net","Mother Elanie","42 Maynard Road","","Old Saybrook","CT","06475","St. John School",4861
4057,"All Saints Catholic School","Norwalk","CT","2015-05-07 15:11:57","2015-05-07 15:11:57",1,"139 West Rocks Rd.",0,"(203) 847-3881","(203) 847-8055","06851","","","","","","","","",3340
4576,"Highland Park Elementary","Manchester","CT","2015-05-07 15:12:01","2015-05-07 15:12:01",2,"397 Porter St.",0,"(860) 647-3430","(860) 643-3436","06040","","","","","","","","",3296
4066,"Alstott School","Hamden","CT","2015-05-07 15:11:57","2015-05-07 15:11:57",2,"75 Laurel Rd.",0,"864-286-0020","","06517","klpidcock@gmail.com","","","","","","","",4675
4071,"Amity Middle School","Orange","CT","2015-05-07 15:11:57","2015-05-07 15:11:57",2,"100 Ohman Ave.",0,"203-392-3200","","06477","eleanor.stephens@reg5.k12.ct.us","Amity Regional HS Dist. 5","25 Newton Rd.","","Woodbridge","CT","06525","",4630
4072,"Amity Middle School","Orange","CT","2015-05-07 15:11:57","2015-05-07 15:11:57",2,"100 Ohman Avenue",0,"203-392-3200","","06477","Stephens","Ellie Stephens","100 Ohman Avenue","","Orange","CT","06477","",4405
4331,"Convent of the Sacred Heart","Greenwich","CT","2015-05-07 15:11:59","2015-05-07 15:11:59",2,"1177 King Street",0,"(203) 532-3523","(203) 531-5206","06831","","","","","","","",17949,3266
5611,"St. Joseph High School","Trumbull","CT","2015-05-07 15:12:08","2015-05-07 15:12:08",1,"2320 Huntington Tpke",0,"203-378-9378","203-378-7306","06611","ndennin@sjcadets.org","","","","","","","",4740
4102,"Ave Maria Catholic School","Parker","CO","2015-05-07 15:11:57","2015-05-07 15:11:57",1,"9056 E. Parker Rd.",0,"(720) 842-5400","(720) 842-5402",80138,"kgauss@avemariaonline.org","","","","","","",19542,3414
5386,"St John the Baptist","Longmont","CO","2015-05-07 15:12:06","2015-05-07 15:12:06",1,"350 Emery Street",0,3037768760,"",80501,"amandaz@johnthebaptist.org","Amanda Zimmer","350 Emery Street","","Longmong","CO",80501,"",4942
5145,"Peiffer Elementary","Littleton","CO","2015-05-07 15:12:04","2015-05-07 15:12:04",2,"4997 S. Miller Way",0,"(303) 982-4800","",80127,"","","","","","","","",4116
6171,"St. Catherine of Siena","Denver","CO","2015-09-24 01:17:43","2015-09-24 01:17:43",1,"4200 Federal Blvd.",0,"303-477-8035","",80211,"sbarnard@stcatsden.org","Stephanie Barnard","4200 Federal Blvd.","","Denver ","CO",80211,"",""
4424,"Emerald Elementary","Broomfield","CO","2015-05-07 15:12:00","2015-05-07 15:12:00",2,"755 W. Elmhurst Place",0,"(303) 466-2316","(303) 466-2316",80020,"","Boulder Valley SD #RE2","PO Box 9011","","Boulder","CO",80301,168197,3343
5705,"St. Marys","Littleton","CO","2015-05-07 15:12:08","2015-05-07 15:12:08",1,"6833 S. Prince St.",0,"(303) 798-2375","(720) 283-4756",80120,"","","","","","","","",2233
5211,"Regis Jesuit High School Girls Division","Aurora","CO","2015-05-07 15:12:05","2015-05-07 15:12:05",1,"6300 S. Lewiston Way",0,"303-269-8100","303-221-4772",80016,"ksheehan@regisjesuit.com","Peter Reiser","6300 S. Lewiston Way","","Aurora","CO",80016,"",4456
4199,"Burlington High School","Burlington","CO","2015-05-07 15:11:58","2015-05-07 15:11:58",2,"380 S. Mike Lounge Dr.",0,"(719) 346-8455","",80807,"","","","","","","","",3468
5230,"Rock Solid High School","Littleton","CO","2015-05-07 15:12:05","2015-05-07 15:12:05",2,"6570 B. S. Broadway",0,"(303) 797-1005","(303) 797-1103",80121,"","","","","","","","",3698
5488,"ST. CLARE OF ASSISI","EDWARDS","CO","2015-05-07 15:12:07","2015-05-07 15:12:07",1,"31622 HWY 6",0,"970-926-8980","970-926-8973",81632,"dbaskins@stclareparish.com","Robert J Kinkel","PO Box 667","31622 Hwy 6","Edwards","CO",81632,"SCAmath2012",4799
4480,"Front Range Christian School","Littleton","CO","2015-05-07 15:12:00","2015-05-07 15:12:00",2,"6637 W. Ottawa Ave.",0,"303-979-4582","",80128,"cclark@frcs.org","Carol Clark","6637 W. Ottawa Ave.","","Littleton","CO",80128,"Carol Clark",4669
4481,"Front Range Christian School","Littleton","CO","2015-05-07 15:12:00","2015-05-07 15:12:00",2,"6637 W. Ottawa Ave.",0,"(303) 979-4582","",80128,"","","","","","","","",3903
6032,"Woodglen Elementary","Thornton","CO","2015-05-07 15:12:11","2015-05-07 15:12:11",2,"11717 Madison St.",0,"(720) 972-5700","(720) 972-5719",80233,"","","","","","","","",3349
4754,"Kendallvue Elementary School","Morrison","CO","2015-05-07 15:12:02","2015-05-07 15:12:02",2,"13658 W. Marlowe Ave.",0,"(303) 982-7990","(383) 982-7991",80465,"cchurch@jeffco.k12.co.us","Kathryn Hetzel","13658 W. Marlowe Ave","","Morrison","CO",80465,"",1656
4246,"Centennial Academy","Littleton","CO","2015-05-07 15:11:58","2015-05-07 15:11:58",2,"3306 W. Berry Ave.",0,"(303) 347-4425","(303) 347-4430",80123,"","Littleton PS","5776 S. Crocker St.","","Littleton","CO","80120-2094",76902,3797
4514,"Governor's Ranch Elementary","Littleton","CO","2015-05-07 15:12:00","2015-05-07 15:12:00",2,"5354 S. Field St.",0,"(303) 982-4625","(303) 982-4626",80123,"","","","","","","","",2020
4779,"Lakewood High School","Lakewood","CO","2015-05-07 15:12:02","2015-05-07 15:12:02",2,"9700 W. 8th",0,"(303) 982-7096","(303) 982-7098",80215,"dcraft@jeffco.k12.co","Jefferson County Schools","Educational Services Center","","Golden","CO",80401,"",305
6333,"Mullen High School","Denver","CO","2015-10-28 21:35:29","2015-10-28 21:35:29",1,"3601 S Lowell Blvd",0,"303-761-1764","303-761-0502",80236,"skene@mullenhigh.com","Mullen High School","3601 S Lowell Blvd","","Denver","CO",80236,18406,""
5084,"Our Lady of Lourdes  School","Denver","CO","2015-05-07 15:12:04","2015-05-07 15:12:04",1,"2256 S. Logan St.",0,"303 722-7525","303 722-7525",80210,"kusick3210@msn.com","OLOL","2256 S. Logan St.","","Denver","CO",80210,"",4345
4326,"Conifer High School","Conifer","CO","2015-05-07 15:11:59","2015-05-07 15:11:59",2,"10441 Hwy 73",0,"(303) 982-5255","(303) 982-5256",80433,"","","","","","","","",4274
4341,"Corpus Christi","Colorado Sprins","CO","2015-05-07 15:11:59","2015-05-07 15:11:59",1,"2410 N. Cascade Ave.",0,"(719) 632-5092","",80907,"","","","","","","","",4230
5882,"Tennyson Knolls Elementary","Arvada","CO","2015-05-07 15:12:10","2015-05-07 15:12:10",2,"6330 Tennyson St.",0,"(303) 657-3875","(303) 657-3878",80003,"","Adams CSD 50","3455 West 72nd Avenue","","Westminster","CO",80030,"",2185
4865,"Mark Keppel High School","Alhambra","CA","2015-05-07 15:12:03","2015-05-07 15:12:03",2,"501 East Hellman Ave.",0,"(626) 572-2318","(626) 572-2258",91801,"rapp_jenny@ausd.us","Mark Keppel High School","501 East Hellman Ave.","","Ahambra","CA",91801,"",2933
4866,"Mark Twain Elementary","Angels Camp","CA","2015-05-07 15:12:03","2015-05-07 15:12:03",2,"646 Stanislaus Ave.",0,"209 736-6533","",95222,"lbeckman@mtuesd.net","","","","","","","",4967
4867,"Mark Twain Elementary School","Angels Camp","CA","2015-05-07 15:12:03","2015-05-07 15:12:03",2,"646 Stanislaus Ave",0,"209-736-6533","209-736-6537",95222,"lbeckman@mtwain.k12.ca.us","Mark Twain Elementary SD","PO Box 1359","","Angels Camp","CA",95222,2474,4966
5637,"St. Joseph School","Redding","CA","2015-05-07 15:12:08","2015-05-07 15:12:08",1,"2460 Gold St.",0,"(530) 243-2302","(530) 243-2747",96001,"","","","","","","","",4026
5639,"St. Joseph the Worker","Winnetka","CA","2015-05-07 15:12:08","2015-05-07 15:12:08",1,"19812 Cantlay St.",0,"818-341-6616","818-341-1102",91306,"stephguilbault@gmail.com","Sr. Barbara Wilson","19812 Cantlay St.","","Winnetka","CA",91306,"",4571
4360,"Culver City High School","Culver City","CA","2015-05-07 15:11:59","2015-05-07 15:11:59",2,"4401 Elenda St.",0,"(310) 842-4200","(310) 842-4303",90230,"jeroddien@ccusd.org","","","","","","","",2939
5640,"St. Joseph the Worker","Winnetka","CA","2015-05-07 15:12:08","2015-05-07 15:12:08",1,"19812 Contlay Street",0,"818-341-6616","818-341-1102",91306,"stephguilbault@gmail.com","St. Joseph the Worker School","19812 Cantlay Street","","Winnetka","CA",91306,"",4776
5896,"The Nativity School","Rancko Santa Fe","CA","2015-05-07 15:12:10","2015-05-07 15:12:10",1,"PO Box 9180",0,"(858) 756-6763","",92067,"","","","","","","","",3999
5130,"Painted Rock Elementary","Poway","CA","2015-05-07 15:12:04","2015-05-07 15:12:04",2,"16711 Martincoit",0,"(858) 487-1180","(858) 673-8254",92064,"","Poway USD","13626 Twin Peaks Rd.","","Poway","CA","92064-3098","",2423
4107,"Bakersfield Adventist Academy","Bakersfield","CA","2015-05-07 15:11:57","2015-05-07 15:11:57",2,"3333 Bernard St.",0,"(661) 871-1591","(661) 871-1594",93306,"","","","","","","","",3585
5899,"Thomas Jefferson","Bellflower","CA","2015-05-07 15:12:10","2015-05-07 15:12:10",2,"10027 Rose",0,"(652) 804-6521","(562) 804-6577",90705,"","Bellflower USD","16703 S. Clark Ave.","","Bellflower","CA",90706,"4-1409",3370
4623,"Holy Name of Mary School","San Dimas","CA","2015-05-07 15:12:01","2015-05-07 15:12:01",1,"124 S. San Dimas Cyn Rd.",0,"(909)542-0449 ext. 2","(909)592-3884",91773,"dmarquez@holynameschool.org","","","","","","","",4289
4372,"Del Obispo Elementary","San Juan Capistarano","CA","2015-05-07 15:11:59","2015-05-07 15:11:59",2,"25591 Camino Del Avion",0,"(949) 493-4013","(949) 488-3062",92675,"","Capistrano USD","32972 Colle Perfecto","","San Juan Capistrano","CA",92675,235404,3453
5910,"Topaz Elementary School","Hesperia","CA","2015-05-07 15:12:10","2015-05-07 15:12:10",2,"14110 Beech St.",0,"(760) 244-4622","(760) 244-2511",92345,"","Accounts Payable","9144 Third Ave.","","Hesperia","CA",92345,"040794",3366
5912,"Torrance High School","Torrance","CA","2015-05-07 15:12:10","2015-05-07 15:12:10",2,"2200 W. Carson St.",0,"(310) 533-4396","",90501,"","","","","","","","",3905
5913,"Torrey Hills Elementary","San Diego","CA","2015-05-07 15:12:10","2015-05-07 15:12:10",2,"10830 Calle Marde Mariposa",0,"(858) 481-4266","(858) 481-0344",92130,"","Del Mar USD","225 Ninth St.","","Del Mar","CA","92014-2716",901736,3316
5914,"Torrey Hills School","San Diego","CA","2015-05-07 15:12:10","2015-05-07 15:12:10",2,"10830 Calle Mar de Mariposa",0,"858-481-4266","858-481-0344",92130,"kdaniel@dmusd.org","Del Mar USD","225 Ninth St.","","Del Mar","CA","92014-2716",101429,4402
4123,"Bell Mountain Middle School","Menifee","CA","2015-05-07 15:11:58","2015-05-07 15:11:58",2,"28525 La Piedra",0,"(909) 301-8496","(909) 301-5286",92584,"","Menifee USD","30205 Menifee Rd.","","Menifee","CA",92584,"P-8770-0",3312
4635,"Holy Spirit School","Sacramento","CA","2015-05-07 15:12:01","2015-05-07 15:12:01",1,"3920 West Land Park Dr.",0,"(916) 448-5663","(916) 448-1465",95822,"","","","","","","","",3398
6173,"Our Lady of Perpetual Help","Santa Clarita","CA","2015-09-24 16:38:18","2015-09-24 16:38:18",1,"23225 Lyons Ave.",0,"661-259-1141","661-259-8254",91321,"principal@olphsc.org","Mrs. Sharon Krahl","23225 Lyons Ave.","","Santa Clarita","CA",91321,"01516",""
5662,"St. Luke School","Temple City","CA","2015-05-07 15:12:08","2015-05-07 15:12:08",1,"5521 Cloverly Ave.",0,"(626) 291-5959","(626) 285-5367",91780,"","","","","","","","",4067
6174,"St. John the Baptist Catholic  School ","Napa","CA","2015-09-24 18:00:02","2015-09-24 22:51:58",1,"983 Napa St.",0,"1 707 224 8388","1 707 224 0236",94559,"llee@sjtbcschool.org ","St John th Baptist Catholic School","same as shipping","","","","","",""
