school_id,school_name,league_id,school_contact,school_phone,school_fax,school_email,billing_name,old_school_id
5767,St. Pius X,1,0,(336) 273-9865,(336) 273-0199,,,3937
5768,St. Pius X / St. Leo School,1,0,(402) 551-6667,(402) 551-8123,,,929
5769,St. Pius X Catholic High School,1,0,(404) 636-3023,(404) 633-8387,,,3839
5770,St. Pius X Catholic School,1,0,425-778-9861,425-776-2663,robin.sergent@craneaerospace.com,Robin Sergent,4463
5771,St. Pius X Classical Academy,1,0,615-255-2049,,evelyn.egan@gmail.com,Evelyn Egan,4909
5772,St. Pius X Holy Family,1,0,(651)429-5338,,lhennes@spxhf-wbl.org,Laura E. Hennes,4433
5773,St. Pius X School,1,0,(508) 398-6112,(508) 398-6113,,,4131
5774,St. Raphael School,1,0,(507) 723-4135,(507) 723-5409,,,3442
5775,St. Raphael School,1,0,(763) 504-9450,(763) 504-9450,,,3560
5776,St. Raphael the Archangel School,1,0,314-352-9474,314-351-7477,straphael7@sbcglobal.net,,4413
5777,St. Richard,1,0,(601) 366-1157,(601) 366-2344,,,2824
5778,St. Rita School,1,0,972-239-3203,972-934-0651,krobbs@strita.net,St. Rita School,4590
5779,St. Rita School,1,0,(703) 548-1888,(703) 519-9389,,,3923
5780,St. Rose of Lima Catholic School,1,0,805-526-5304,,marcianogueira@srls.org,,4785
5781,St. Rose of Lima School,1,0,(717) 792-0889,(717) 792-3959,,,3262
5782,St. Rose of Lima School,1,0,(856) 546-6166,(856) 546-6601,teacheraccmath@strosenj.com,St.Rose of Lima School,3666
5783,St. Rose School,1,0,(860) 528-4169,(860) 528-4160,,,3989
5784,St. Sebastians,1,0,(330) 836-9107,(330) 836-7690,,,3600
5785,St. Stanislaus,1,0,219-872-2258,219-872-2295,alliesam@hotmail.com,,4712
5786,St. Susanna Catholic School,1,0,(513) 398-3821,(513) 398-1657,cooperm@stsusanna.org,,4073
5787,St. Tarcissus Catholic School,1,0,(773) 765-7080,,,,3967
5788,St. Teresa Regional School,1,0,856-939-0333,856-939-1204,dfrank@stteresaschool.org,,4333
5789,St. Teresa School,1,0,(912) 436-0134,(912) 436-0135,,,2751
5790,St. Teresa's Academy,1,0,8165010011,8165230232,mwarr@stteresasacademy.org,St. Teresa's Academy,4940
5791,St. Teresa's Academy,1,0,(816) 501-0011,(816) 523-0232,,,3127
5792,St. Thecla School,1,0,(586) 791-2170,(586) 791-3890,,,4045
5793,St. Theresa Catholic School,1,0,505-334-4479,,spetersonsts@yahoo.com,,4762
5794,St. Theresa Catholic School,1,0,(713) 864-4536,(713) 869-5184,,,3792
5795,ST. THERESA SCHOOL,1,0,717-774-7464,,vbosso@sainttheresaschool.org,,4597
5796,St. Theresa School,1,0,(617) 323-1050,(617) 323-8118,,,4078
5797,St. Theresa School,1,0,717-7747464,717-774-3154,jcostello@sainttheresaschool.org,Matt Shore,4700
5798,St. Theresa's School,1,0,(203) 268-3236,(203) 268-7966,,,4172
5799,St. Theresa's School,1,0,(203) 268-3236,(203) 268-7966,hieronymusmark@gmail.com,St. Theresa's School,4825
5800,St. Therese,1,0,(260) 747-2343,(260) 747-4767,,,3564
5801,St. Therese School,1,0,(973) 278-4135,,,,4101
5802,St. Thomas,1,0,(218) 283-3430,,,,4155
5803,St. Thomas Aquinas,1,0,(623) 935-0945,(623) 935-5044,,,4107
5804,St. Thomas Aquinas,1,0,(716) 824-5046,(716) 824-2539,,,3642
5805,St. Thomas Aquinas,1,0,2148260566,,jfallon@staschool.org,,4633
5806,St. Thomas Aquinas,1,0,(215) 785-1130,,,,3988
5807,St. Thomas Aquinas Academy,1,0,(715) 735-7174,(715) 735-7146,,,2112
5808,St. Thomas Aquinas Academy,1,0,(414) 744-1214,,,,3864
5809,St. Thomas Aquinas High School,1,0,(954) 581-0700,(954) 581-8263,stahs@safari.net,,36
5810,St. Thomas Aquinas School,1,0,(262) 534-2265,(262) 534-5549,,,4186
5811,St. Thomas Grade School,1,0,(859) 572-4641,,rtarvin@fuse.net,Barry Thomas,4754
5812,St. Thomas More,1,0,216-749-1660,216-398-4265,cseda@stmschool.com,,4958
5813,St. Thomas More,1,0,(412) 833-1412,(412) 833-5597,,,4170
5814,St. Thomas More Catholic School,1,0,919-929-1546,,ablum@st-thomasmore.org,St.Thomas More Catholic Schoo,4908
5815,St. Thomas More High School,1,0,605-343-8484,,jachbach@rccss.org,Joanne Achbach,4996
5816,St. Thomas More High School,1,0,605-343-8484,605-343-1315,jachbach@rccss.net,Joanne Achbach,4627
5817,St. Thomas More Middle School,1,0,605-348-1477,605-343-1315,jachbach@rccss.org,Joanne Achbach,4628
5818,St. Thomas More Prep.,1,0,(302) 697-8100,(302) 697-8122,,,4180
5819,St. Thomas More School,1,0,(847) 742-3959,,,,3275
5820,St. Thomas School,1,0,859-572-4641,859-572-4644,rtarv@sttschool.org,St. Thomas School,4987
5821,St. Thomas the Apostle,1,0,(815) 459-0496,(815) 459-0591,gruffolo@stthomascl.org,,457
5822,St. Timothy,1,0,(305) 274-8229,(305) 598-7107,,,3712
5823,St. Ursula Villa,1,0,513-871-7218,513-871-0082,jodyn@fuse.net,St Ursula Villa,4460
5824,St. Valentine,1,0,(989) 662-6966,(989) 662-6964,,,3628
5825,St. Valentine School,1,0,(313) 533-7149,(313) 533-3060,,,3472
5826,St. Viator High School,1,0,(847) 392-4050,(847) 392-4101,,,3272
5827,St. Viator School,1,0,(702) 732-4477,(702) 732-4418,stviator8a@yahoo.com,,3651
5828,St. Victor,1,0,(608) 325-3395,(608) 325-3115,,,2882
5829,St. Vincent de Paul,1,0,(615) 320-1374,(615) 320-0722,,,3807
5830,St. Vincent de Paul Elementary,1,0,(573) 547-6503,,,,3464
5831,St. Vincent de Paul Regional School,1,0,6096251565,,manning@svdprs.com,Joe Manning,4312
5832,St. Vincent DePaul School,1,0,304-242-5844,,bgrasser@stvincentschool.org,,4956
5833,St. Vincent Ferrer,1,0,(513) 791-6320,(513) 791-3332,,,3631
5834,St. Vincent Ferrer School,1,0,(707)642-4311,(707)642-1329,ethel.tanchanco@svfsvallejo.org,St. Vincent Ferrer School,4580
5835,St. Virgil School,1,0,973-539-7267,973-292-5157,ddeverysvsmath@yahoo.com,,4444
5836,St. Vitas,1,0,(724) 654-9297,,,,4192
5837,St. Vitus School,1,0,724-654-9297,,javenasco@aol.com,Justin Venasco,4975
5838,St. Wenceslaus School,1,0,952-758-3138,952-758-2958,becky.malecha@saintwenceslaus.org,,4761
5839,St. Wendel School,1,0,(812) 963-3958,(812) 963-3061,kmesser@evansville-diocese.org,,4204
5840,St. Wendelin Elementary,1,0,(419) 435-1809,(419) 436-4042,,,3319
5841,St. William,1,0,(248) 669-4440,(248) 669-2245,ddiffenderfer@stwilliam.com,,3336
5842,St. William of York Catholic School,1,0,(540) 659-5207,(540) 659-9863,,,4069
5843,St. William School,1,0,(513) 471-2989,(513) 471-8226,,,3406
5844,St. William the Abbot,1,0,516-785-6784,,jschuler@stwilliamtheabbot.net,Margaret Grimaldi,4924
5845,St.Thomas More Elementary School,1,0,919 929 1546,919 929 1783,jsullivan@st-thomasmore.org,,4899
5846,Station Camp High School,2,0,(615) 451-6551,(615) 451-6579,,,3129
5847,Steekee Elementary School,2,0,(865) 458-3322,(865) 458-9921,,,3284
5848,Stella Maris Academy,1,0,(858) 454-2461,(858) 454-4913,,,4140
5849,Step by Step Christian School,2,0,(281) 351-2888,(281) 516-0253,,,3891
5850,Stephen S. Wise School,2,0,310-889-2300,310-476-2353,ptanner@wiseelementary.org,Stephen S. Wise School,4631
5851,Stillwater Elementary,2,0,(518) 373-6100,(518) 373-6194,,Stillwater CSD,3388
5852,Stillwater Township Elementary,2,0,(973) 383-6171,(973) 383-7021,,Stillwater Twnshp. Bd. Of Ed.,2752
5853,Stokesdale Elementary,2,0,(336) 643-8420,(336) 753-8425,,,2639
5854,Stoneridge School of the Sacred Heart,2,0,(301) 657-4322,,MFord@stoneridge.org,,576
5855,Stowers Elementary School,2,0,(562) 926-2326,(562) 404-9017,,,3809
5856,Streamwood High School,2,0,(630) 213-5500,(630) 213-9946,,School Dist. U-46,54
5857,Sts. Leo-Seton Catholic School,1,0,337-234-5510,337-234-3676,ehargrave@leoseton.org,Sts. Leo-Seton Catholic School,4387
5858,Sts. Peter & Paul,1,0,859-635-4382,,myelton@stspp.com,,4876
5859,Sts. Peter and Paul,1,0,(402) 731-4713,(402) 731-2633,,,3022
5860,Sts. Peter,2015,1,1215 N. 11th Ave.,Barry Bayerl,(320) 251-7014,56303,
5861,Sts. Philip & James,1,0,610-363-6530,610-363-6495,cschneider@sspj.net,,4847
5862,Sugar Grove Elementary,2,0,812-462-4416,812-462-4471,bkw2@vigoschools.org,Sugar Grove Elementary,4657
5863,Sugar Grove Elementary,2,0,812-462-4416,812-462-4471,bkw2@vigoschools.org,Sugar Grove Elementary,4656
5864,Summerville Catholic School,1,0,(843) 873-9310,(843) 873-5709,,,4254
5865,Summit Country Day School,2,0,(513) 871-4700,(513) 533-5429,,,4105
5866,Sunnyside Elementary,2,0,(920) 822-6200,(920) 822-6205,,Pulaski CSD,3995
5867,Sunol Glen,2,0,925-862-2026,925-862-1027,stakei@sunol.k12.ca.us,Suzette Takei,4897
5868,Surrey Garden Christian School,2,0,(480) 279-1366,(480) 279-5433,cgargan@surreygarden.org,,4158
5869,Sweet Apple Elementary School,2,0,(770) 643-3310,(770) 643-3316,,Fulton Co. Bd. Of Ed.,3313
5870,Sweetwater Intermediate School,2,0,(325) 235-3491,(325) 235-8016,,,3970
5871,Sycamore Jr. High,2,0,(513) 791-8013,(513) 891-3162,,,2187
5872,Table Mound Elementary,2,0,(563) 588-8354,,,Dubuque CSD,3640
5873,Talahi Community School,2,0,(320) 251-7551,,Susan.sperstad@isd742.org,St. Cloud ASD 742,1389
5874,Talahi Community School,2,0,3202517551,,jill.haehn@isd42.org,,4843
5875,Tamarac High School,2,0,(518) 279-4600,,,Brunswick Central Schools,3351
5876,Tampa Catholic High School,1,0,(813) 870-0860,,,,3620
5877,Tate Elementary,2,0,(706) 253-5010,(706) 253-1865,,,3644
5878,Tatnall School,2,0,(302) 998-2292,(302) 892-4353,richards@tatnall.org,,1753
5879,Tattnall Square Academy,2,0,(478) 477-6760,,,,3669
5880,Taunton Catholic Middle School,1,0,508-822-0491,508-824-0469,gspeidel@catholicmiddle.com,,4806
5881,Tennessee Temple Academy,2,0,(423) 493-4337,(423) 643-8360,,,4276
5882,Tennyson Knolls Elementary,2,0,(303) 657-3875,(303) 657-3878,,Adams CSD 50,2185
5883,Testing,2,0,999-999-9999,999-999-9999,ddorothy@worthwhie.com,Testing,4557
5884,The Becket School,1,0,703-915-2043,,yuppup@aol.com,Susan Spalding,4469
5885,The Buckley School,2,0,(818) 783-1610,(818) 981-0136,jryan@buckley.org,,392
5886,The Catholic High School,1,0,410 732 6200,410 732 7639,Ccarolan@thecatholichighschool.org,The Catholic High School,4999
5887,The Catholic High School,1,0,410 732 6200,410 732 7639,ccarolan@thecatholichighschool.org,Bob LaPierre,4848
5890,The Highlands School,1,0,972-554-1980,,bengel@thehighlandschool.org,,4792
5891,The Imani School,2,0,(713) 723-0616,(713) 723-6143,,,1966
5892,The King's Academy,2,0,(610) 926-9639,,,,4245
5893,The Kinkaid School,2,0,713-243-6552,,sheri.offenhauser@kinkaid.org,Sheri Offenhauser,4650
5894,The Master's Academy,2,0,(828) 245-7203,(828) 247-0403,,,4262
5895,The Montfort Academy,1,0,(914) 767-0325,(914) 767-0735,,,4017
5896,The Nativity School,1,0,(858) 756-6763,,,,3999
5897,The Summit Academy,2,0,(317) 334-9335,(317) 733-3573,,,3344
5898,The Winston School,2,0,(214) 691-6950,(214) 691-1509,,,3450
5899,Thomas Jefferson,2,0,(652) 804-6521,(562) 804-6577,,Bellflower USD,3370
5900,Thornton Elementary School,2,0,(254) 791-6547,,,Temple ISD,3160
5901,Thornton Elementary School,2,0,,,,Newton Conover City Schools,3283
5902,Timothy Christian School,2,0,(630) 833-4717,(630) 833-9828,sbschemper@yahoo.com,,1682
5903,Tinley Park High School,2,0,(708) 532-1900,(708) 532-4332,,,3892
5904,Tioga Hills,2,0,(607) 757-2366,,,,3714
5905,Tioga Hills,2,0,(607) 757-2366,(607) 757-2344,,,3908
5906,Tipp Central Middle School,2,0,(937) 667-3719,(937) 669-5487,,Tipp City Schools,2078
5907,Todd School,2,0,914-432-8029,,cyaeger@briarcliffschools.org,Briarcliff Manor Schools,4645
5908,Tomball High School,2,0,(281) 357-3220,(281) 357-3248,,Tomball ISD,1448
5909,Tommie Barfield Elementary,2,0,(239) 377-8500,(239) 377-8501,,,3977
5910,Topaz Elementary School,2,0,(760) 244-4622,(760) 244-2511,,Accounts Payable,3366
5911,Torah Academy of Greater Philadelphia,2,0,,,,,3925
5912,Torrance High School,2,0,(310) 533-4396,,,,3905
5913,Torrey Hills Elementary,2,0,(858) 481-4266,(858) 481-0344,,Del Mar USD,3316
5914,Torrey Hills School,2,0,858-481-4266,858-481-0344,kdaniel@dmusd.org,Del Mar USD,4402
5915,Treasure Hills Elementary,2,0,(956) 427-3180,(956) 427-3187,,,3676
5916,Trenton Catholic Academy,1,0,(609) 586-3705,(609) 586-6584,mbarile@trentoncatholic.org,,4018
5917,Trimont Christian Academy,2,0,(828) 369-6756,(828) 524-0622,,,3435
5918,Trinity Catholic High School,1,0,(352) 622-9025,(352) 861-8164,,,3428
5919,Trinity Catholic School,1,0,(920) 499-1919,(920) 499-9166,,,3703
5920,Trinity Presbyterian School,2,0,334-213-2139,334-244-1540,anunn@trinitywildcats.com,Tami Shelley,4583
5921,Truman Middle School,2,0,(505) 836-3030,(505) 836-7745,,Albuquerque PS,3379
5922,Truth or Consequences Elementary School,2,0,(505) 894-8360,(505) 894-8080,,,3329
5923,Tryon Middle School,2,0,(828) 859-6636,(828) 859-9900,,,3355
5924,Turkey Hill,2,0,(203) 891-8040,(203) 891-8043,,Orange Bd. Of Ed.,3614
5925,Turkey Hill School,2,0,203-891-8040,203-891-8043,canderson@orange-ed.com,,4293
5926,Turner High School,2,0,(913) 288-3300,(913) 288-3301,,,4258
5927,Tuscaloosa Academy,2,0,(205) 758-4462,(205) 758-4416,,,3798
5928,Tussey Mountain High School,2,0,(814) 635-2975,(814) 635-3713,rhummel3@tmsd.net,Tussey Mt. SD,353
5929,Twin Rivers High School,2,0,(573) 328-4730,(573) 328-1511,,Bd of Ed. Twin Rivers B-10 Schools,3524
5930,U.S.D. 509,2,0,(620) 892-5216,(620) 892-5814,,,3307
5931,Unadilla Elementary,2,0,(607) 369-6200,(607) 369-6222,,,4242
5932,Underwood,2,0,2188266101,2188266310,dwoodman@underwood.k12.mn.us,Underwood Public School,4572
5933,Underwood Public School,2,0,218-826-6101,218-826-6310,emeece@underwood.k12.mn.us,Underwood ISD 550,4683
5934,Union Catholic High School,1,0,(908) 889-1600,(908) 889-7867,,,3606
5935,Union High School,2,0,(309) 627-2377,(309) 627-2120,sshimmin@roe27.k12.il.us,Union Comm.  USD 115,1189
5936,Union High School,2,0,(616) 771-3160,(616) 771-3205,,,2040
5937,Union Valley Elementary School,2,0,(856) 309-5031,(856) 309-5193,emulloy@gloucester.k12.nj.us,,4152
5938,Univ. of Detroit Jesuit H.S. and Acad.,1,0,(313) 862-5400,(313) 862-3299,,,561
5939,Universal Academy of Florida,2,0,(813) 664-0695,(813) 664-4506,,,3723
5940,University Christian School,2,0,(904) 737-6330,(904) 739-7403,,,3424
5941,University High School,2,0,(520) 232-5903,(520) 232-5901,ace@uhs.tusd.k12.az.us,TSUD Financial Serv.,1620
5942,University of Detroit Jesuit High School,1,0,313-862-5400,313-862-3299,carol.coury@uofdjesuit.org,University of Detroit Jesuit High School,4729
5943,University School of Milwaukee,2,0,(414) 540-3249,,,,3609
5944,University School of Nashville,2,0,6153218012,,jfitzpatrick@usn.org,Cynthia Crenshaw,sending check
5945,University School of Nashville,2,0,(615) 327-8158,(615) 321-0889,jbezaire@email.usn.org,,2615
5946,University School of Nashville,2,0,6153218000,,mprasit@usn.org,,4294
5947,Upsala Area School,2,0,(320) 573-2176,,,,3265
5948,Urbana Middle School,2,0,(240) 566-9200,(240) 566-9201,,,4183
5949,Ursuline Academy High School,1,0,(504) 866-2725,(504) 861-7392,kbmjem@juno.com,,636
5950,Uthoff Valley Elementary,2,0,(314) 305-2717,(314) 305-2721,uvt11@rockwood.k12.mo.us,,1114
5951,Valley Fellowship Christian Academy,2,0,(256) 533-5248,(256) 533-5253,charmon@valleyfellowship.com,,3782
5952,Valley View Elementary,2,0,(262) 250-2620,(262) 255-8476,vvlib@execpc.com,Sch. Dist. Of Menomonee Falls Admin. Office,796
5953,Valley View Elementary,2,0,(208) 322-3828,,,,3425
5954,Valley View Elementary School,2,0,(406) 268-7145,(406) 268-7148,,Great Falls PS,3690
5955,Vanderlyn Elementary School,2,0,(678) 874-9002,(678) 874-9010,,,3102
5956,Vassar Road Elementary,2,0,(845) 463-7860,(845) 463-7859,mary.wexler@wappingerschools.org,Wappingers CSD,4279
5957,Ventnor Middle School,2,0,(609) 487-7905,(609) 823-4036,,Ventnor City Bd. Of Ed.,2578
5958,Veritas Preparatory Academy,2,0,(602) 263-1128,(602) 263-7997,fbaldwin@veritasprepacademy.org,,3378
5959,Verna Montessori School,1,0,724-887-8810,7248872977,dnga@zoominternet.net,Verna Montessori School,4939
5960,Vero Beach High School,2,0,(772) 564-4881,(772) 564-4892,,,3515
5961,Vestavia Hills High School,2,0,(205) 402-5250,(205) 402-5262,giffordms@vestavia.k12.al.us,Susan Gifford,1976
5962,Veterans Elementary School,2,0,(732) 785-3050,(732) 785-5654,,Brick Twnshp Bd. Of Ed.,4134
5963,Veterans Memorial Middle School,2,0,(732) 785-3030,(727) 859-9481,vabramo@brickschools.org,Brick Twnshp Bd. Of Ed,4250
5964,Villa Academy,1,0,206-524-8885,206-523-7131,drepanich@thevilla.org,,4411
5965,Villa Duchesne,1,0,(314) 432-2021,(314) 432-0199,,,3711
5966,Villa Joseph Marie High School,1,0,(215) 357-8810,(215) 357-2477,mstepek@vjmhs.org,,3913
5967,Villa Maria Academy,1,0,(718) 792-1751,(718) 824-7315,,,4223
5968,Villa Victoria Academy,1,0,609-882-1700,,aconway.villavictoria@gmail.com,,4623
5969,Villa Walsh Academy,1,0,973-538-3680,973-538-6733,moyerp@villawalsh.org,,4869
5970,Vinemont Elementary,2,0,(256) 734-0314,(256) 636-3083,,,3856
5971,Vinson Bynum Elementary School,2,0,(252) 399-7981,(252) 399-7758,,,3686
5972,Voorhees High School,2,0,(908) 638-2139,,,Bd. Of Ed. North Hunterdon-Voorhees RHSD,4100
5973,W.S. Guy Middle School,2,0,(330) 759-1733,(330) 759-1209,KATHLEEN.ROTAR@NEOMIN.ORG,Liberty LSD,2136
5974,Wagner School,2,0,3206932824,,bryce_wendlandt@litchfield.k12.mn.us,Litchfield School Dist. #465,4686
5975,Walden School,2,0,(502) 893-0433,,,,3528
5976,Walnut Hills High School,2,0,(513) 363-8400,(513) 569-5585,klpidcock@gmail.com,Office of Treasurer A/P,2566
5977,walsh jesuit high school,2,0,800 686 4694,,dowdellt@walshjesuit.org,,4304
5978,Walsh Jesuit High School,2,0,(686) 686-4694,(330) 929-9749,dowdellt@walshjesuit.org,tim dowdell,3516
5979,Walsingham Academy,1,0,757-229-2642,,kbanfield@walsingham.org,same as above,4976
5980,Walsingham Academy Lower School,2015,1100,Kathleen Banfield,757-229-2642,23185,kbanfield@walsingham.org,
5981,Walton High School,2,0,(770) 509-6125,(770) 509-6133,,Cobb Co. SD,320
5982,Walton Middle School,2,0,(850) 892-1281,(850) 892-1289,,,3920
5983,Warren Central School,2,0,765-893-4525,765-893-8355,mbarnhart@msdwarco.k12.in.us,Warren Central Elementary,4457
5984,Warren E. Bow,2,0,313.852.0500,313.852.0508,tracey.bush@detroitk12.org,Bow School,4941
5985,Washington Academy,2,0,(207) 255-8301,(207) 255-8303,,,3870
5986,Washington Gifted School,2,0,(309) 672-6563,,,,4022
5987,Washington Hunt Elementary School,2,0,(716) 478-4650,(716) 478-4654,,Lockport CSD,3505
5988,Watson Math & Science,2,0,(972) 926-2600,,,,4270
5989,Waukesha South High School,2,0,(262) 470-3845,(262) 470-3720,,,3731
5990,Waupun High School,2,0,(920) 324-5591,(920) 324-6995,,,4121
5991,Wauwatosa East High School,2,0,(414) 773-2000,(414) 778-6564,,Wauwatosa SD,3273
5992,Waynesville High School,2,0,(513) 897-2776,(513) 897-2713,trivero@wayne-local.com,Wayne LSD,4057
5993,Weare Middle School,2,0,(603) 529-7555,(603) 529-0464,,,3413
5994,Welleby Elementary,2,0,(954) 572-1210,(954) 572-1258,,,3395
5995,West Babylon High School,2,0,631 3767910,,cmontalvo@wbschools.org,Christina Montalvo,4866
5996,West Babylon High School,2,0,(631) 321-3003,,cmontalvo@wbschools.org,West Babylon UFSD,4197
5997,West Cape May Elementary School,2,0,(609) 884-4614,(609) 884-0932,,West Cape May Bd. Of Ed.,3649
5998,West Clinton Elementary,2,0,(801) 402-2700,(801) 402-2701,,,3991
5999,West Elementary,2,0,(931) 473-3801,(931) 473-0863,bryantd3@k12tn.net,Warren Co. Bd. Of Ed.,3682
6000,West Elementary School,2,0,(972) 595-0100,(972) 595-0105,,Arlington ISD,3593
6001,West Elementary School,2,0,,,pmeuser@hcsd.k12.ca.us,Hillsborough SD,3942
6002,West Hall High School,2,0,(770) 967-9826,(770) 967-4864,westhigh-1.peachnet@peachnet.campus.mci,,1411
6003,West Hillsborough Elementary,2,0,650-344-9870,650-340-1630,pmeuser@hcsd.k12.ca.us,Hillsborough SD,4161
6004,West Lyon Community School,2,0,(712) 753-4917,(712) 753-4928,kdenekas@west-lyon.k12.ia.us,West Lyon Comm. Schools,1354
6005,West St. John High School,2,0,(985) 497-3271,(985) 652-2989,,,4044
6006,Western Brown High School,2,0,(937) 444-2544,,,Western Brown Bd. Of Ed.,4240
6007,Western Elementary,2,0,(502) 863-1393,,,,4232
6008,Westgate Christian Academy,2,0,(508) 315-3152,(508) 315-3155,wca@gis.net,,1664
6009,Westminster Academy,2,0,(954) 771-4615,,ppinkston@wacad.edu,,3827
6010,Westminster Christian Academy,2,0,(314) 997-2900,(314) 997-2903,,,3890
6011,Weston High School,2,0,(781) 529-8030,,,Weston PS,3291
6012,Westside Christian Academy,2,0,(313) 255-5760,,,,3470
6013,Westwood Community School,2,0,(712) 428-3200,(712) 428-3246,cburkhart@westwood.k12.ia.us,Patti Witten,3483
6014,Westwood Elementary,2,0,320-253-1350,,melissa.jongeward@isd742.org,Shelly Bestgen,4993
6015,Westwood Elementary,2,0,(586) 439-4406,(586) 573-4813,,Warren Woods PS,3280
6016,Westwood Elementary,2,0,320-253-1350,,susan.zipoy@isd742.org,St. Cloud SD,4759
6017,Westwood Elementary School,2,0,3202531350,,melissa.jongeward@isd742.org,Stephanie Peterson,4844
6018,Weyauwega Elementary,2,0,(920) 867-2148,(920) 867-8121,,SD Weyauwega-Fremont,4077
6019,Wheeling Catholic Elementary,1,0,(304) 233-1515,(304) 233-1516,tracieseivertson@yahoo.com,Wheeling Catholic Elem Sc,4008
6020,Whisconier Middle School,2,0,(203) 775-7710,(203) 775-7615,,Brookfield Municipal Center,1417
6021,White Station High School,2,0,(901) 761-8880,(901) 761-8910,,,3116
6022,Whittier Elementary,2,0,(406) 268-7230,(406) 268-7243,,Great Falls PS,3918
6023,Wichita Collegiate School,2,0,(316) 634-0433,(316) 634-0697,sclark@wcsks.com,,1820
6024,William Floyd Elementary,2,0,(631) 874-1257,,,,4210
6025,Williams Elementary,2,0,(817) 419-5900,(817) 419-5905,,,3314
6026,Willow Hill Elementary,2,0,(215) 657-3801,(215) 884-0568,alexce@abington.k12.pa.us,Abington SD,3177
6027,Winchester Thurston School,2,0,(412) 578-7500,(412) 578-7504,rosenbergdan@winchesterthurston.org,,4145
6028,Windsor Elementary School,2,0,(803) 736-8723,(803) 699-3648,,Richland School Dist. Two,1077
6029,Winneconne High School,2,0,(920) 582-5810,(920) 582-5813,kdp3943@juno.com,Winneconne CSD,3164
6030,Wolfe Middle School,2,0,(810) 755-5880,(586) 510-2319,,Center Line PS,2024
6031,Woodcrest Elementary,2,0,,,,Columbus CSD Bd. Of Ed.,4218
6032,Woodglen Elementary,2,0,(720) 972-5700,(720) 972-5719,,,3349
6033,Woodland Heights School,2,0,(603) 524-8733,(603) 528-8688,,Laconia SD,1613
6034,Woodrow Wilson Middle School,2,0,812-462-4396,,chess.olivia@gmail.com,,5006
6035,Woodrow Wilson Middle School,2,0,(812) 462-4396,(812) 232-2217,,,3559
6036,Woodstock High School,2,0,,,,Cherokee Co. Bd. Of Ed.,4028
6037,Wyoming Seminary,2,0,(570) 270-2100,(570) 270-2199,,,2998
6038,Xavier High School,1,0,(860) 346-7735,(860) 346-6859,,,1427
6039,York Country Day School,2,0,(717) 843-9805,(717) 815-6769,,,4024
6040,Zimmer Academy,2,0,864-233-2552,,gzimmer@worthwhile.com,Georg Zimmer,4970
6041,zizing,2,955,066-133-9922,,ggggggg@aol.com,,4968
6042,School #5219,1,NULL,,,,,
6043,School #5246,1,NULL,,,,,
6044,School #5133,1,NULL,,,,,
6045,School #5251,1,NULL,,,,,
6046,School #5245,1,NULL,,,,,
6047,School #5267,1,NULL,,,,,
6048,School #5469,1,NULL,,,,,
6049,Jordan Catholic School,1,NULL,,,,,
6050,School #5428,1,NULL,,,,,
6051,School #4850,1,NULL,,,,,
6052,St. Barnabas H. S.,1,NULL,,,,,
6053,School #5578,1,NULL,,,,,
6054,School #5591,1,NULL,,,,,
6055,McNicholas High School,1,NULL,,,,,
6056,School #2350,1,NULL,,,,,
6057,School #5629,1,NULL,,,,,
6058,School #5633,1,NULL,,,,,
6059,School #5583,1,NULL,,,,,
6060,School #5705,1,NULL,,,,,
6061,School #5702,1,NULL,,,,,
6062,School #5790,1,NULL,,,,,
6063,School #5658,1,NULL,,,,,
6064,School #3831,1,NULL,,,,,
6065,Walsingham Academy Lower School,1,NULL,,,,,
6066,School #5873,1,NULL,,,,,
6067,School #5935,1,NULL,,,,,
6068,School #5909,1,NULL,,,,,
6069,School #5874,1,NULL,,,,,
6070,School #5659,1,NULL,,,,,
6071,School #5778,1,NULL,,,,,
6072,School #6002,1,NULL,,,,,
6073,School #1023,1,NULL,,,,,
6074,School #5784,1,NULL,,,,,
6075,School #4545,1,NULL,,,,,
6076,School #5426,1,0,8645617445,8645617445,jspidcock@gmail.com,Sam Hill,
6077,School #5791,1,NULL,,,,,
6078,School #5915,1,NULL,,,,,
6079,School #5666,1,NULL,,,,,
6101,Christ the King,1,0,404-233-0383,404-266-0608,shiggins@christking.org,Shaun Higgins,
6104,St. John Bosco Catholic School,1,0,6023160846,,mcesarano@sjbosco.org,Melissa Cesarano,
6105,St. Louise,1,0,425-746-4220,425-644-3294,veronicaw@stlouiseschool.org,,
6106,St. Anthony's Catholic School,1,0,806-244--4811,806-244-0462,mcgaugh@mysapcs.net,,
6107,St. John the Baptist,1,0,630-668-2625,,rosinb@stjohnwinfield.org,,
6108,Divine Child High School,1,0,313-562-1990,,sharpa@divinechildhighschool.org,,
6109,Faith Tabernacle,2,0,717-975-0641,717-975-9920,Donice.Dohner@ftcschool.org,,
6111,Wichita Collegiate,2,0,316-771-2215,316-634-0697,rgehrer@wcsks.com,,
6112,Pine Crest,2,0,561-852-2818,561-852-2832,maria.marcello@pinecrest.edu,,
6113,Christ Prince of Peace,1,0,636-394-6840,636-594-0082,aanderson@cpopschool.com,,
6114,St. Alphonsus,1,0,573-384-5305,,lewelch@windstream.net,,
6115,PS334 Anderson School,2,0,Tracy Jacobs,212-595-7193,10065,tracynemiroff@gmail.com,
